tweetid,created,date,hour,weekday,text,tweet_text_raw,retweets,favorites,source.r,hashtag,num.emojis,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment_confidence,sentiment
8730,2017-10-16 20:14:52,2017-10-16,20,Monday,I know it wasn't my fault but I still feel filthy sometimes #metoo,I know it wasn't my fault but I still feel filthy sometimes #metoo,0.0,1.0,ANDROID,#metoo,0.0,0.9039751291275024,0.09034386277198792,0.0056809838861227036,-0.8982941452413797,0.9039751291275024,Negative
1543,2017-10-16 23:27:59,2017-10-16,23,Monday,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/X3JlE3X3Ie https://t.co/X3JlE3X3Ie,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/X3JlE3X3Ie https://t.co/X3JlE3X3Ie,0.0,0.0,Unknown,#metoo,0.0,0.5272320508956909,0.4432544410228729,0.029513465240597725,-0.4977185856550932,0.5272320508956909,Negative
18744,2017-10-16 21:53:45,2017-10-16,21,Monday,"#metoo. Their shame, not mine.","#metoo. Their shame, not mine.",0.0,2.0,WEB,#metoo,0.0,0.8114327788352966,0.17955850064754486,0.009008828550577164,-0.8024239502847195,0.8114327788352966,Negative
24534,2017-10-16 20:33:04,2017-10-16,20,Monday,"#MeToo when I was 14, a guy years older than me tried to sext me and asked me for pictures. I stopped it but how many more did he do that 2?","#MeToo when I was 14, a guy years older than me tried to sext me and asked me for pictures. I stopped it but how many more did he do that 2?",0.0,1.0,ANDROID,#metoo,0.0,0.5927330255508423,0.3896087110042572,0.01765822060406208,-0.5750748049467802,0.5927330255508423,Negative
3242,2017-10-16 20:35:53,2017-10-16,20,Monday,A woman should never feel so traumatized that she<e2><80><99>s scared to talk about it #metoo,A woman should never feel so traumatized that she<e2><80><99>s scared to talk about it #metoo,0.0,1.0,IPHONE,#metoo,0.0,0.8885527849197388,0.10564310103654861,0.005804131738841534,-0.8827486531808972,0.8885527849197388,Negative
12156,2017-10-16 20:45:04,2017-10-16,20,Monday,"@kimrhodes4real This is so powerful,thank you for sharing! I shared my story on a post of Rachel's on FB so I'm just going to say #MeToo !<ed><a0><bd><ed><b2><96>","@kimrhodes4real This is so powerful,thank you for sharing! I shared my story on a post of Rachel's on FB so I'm just going to say #MeToo !<ed><a0><bd><ed><b2><96>",0.0,1.0,ANDROID,#metoo,1.0,0.003938398323953152,0.02407689206302166,0.9719846844673157,0.9680462861433625,0.9719846844673157,Positive
16163,2017-10-16 21:39:02,2017-10-16,21,Monday,"#MeToo May 17th, 1982. I'll NEVER forget that day.","#MeToo May 17th, 1982. I'll NEVER forget that day.",0.0,1.0,ANDROID,#metoo,0.0,0.028325289487838745,0.17174465954303741,0.7999300360679626,0.7716047465801239,0.7999300360679626,Positive
22675,2017-10-16 19:55:09,2017-10-16,19,Monday,"#metoo but it's too painful to talk about, I don't sleep and I'm always watching my back.","#metoo but it's too painful to talk about, I don't sleep and I'm always watching my back.",0.0,1.0,IPHONE,#metoo,0.0,0.9233173727989197,0.07112868875265121,0.00555396219715476,-0.9177634106017649,0.9233173727989197,Negative
6437,2017-10-16 19:20:05,2017-10-16,19,Monday,All of these #metoo tweets have been so depressing and courageous. It makes me look over my past and hope I wasn't someone who caused it.,All of these #metoo tweets have been so depressing and courageous. It makes me look over my past and hope I wasn't someone who caused it.,0.0,18.0,ANDROID,#metoo,0.0,0.9350766539573669,0.05993495509028435,0.004988351836800575,-0.9300883021205664,0.9350766539573669,Negative
16875,2017-10-16 20:13:05,2017-10-16,20,Monday,"Not many of my friends in Gujarat are talking about this. 
Please aa vancho aney samjho! #MeToo https://t.co/0sxWob57I7",Not many of my friends in Gujarat are talking about this. Please aa vancho aney samjho! #MeToo https://t.co/0sxWob57I7,0.0,2.0,Unknown,#metoo,0.0,0.6420438885688782,0.33709272742271423,0.020863451063632965,-0.6211804375052452,0.6420438885688782,Negative
9833,2017-10-16 23:32:46,2017-10-16,23,Monday,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/ZjAJKBEHi9 https://t.co/ZjAJKBEHi9,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/ZjAJKBEHi9 https://t.co/ZjAJKBEHi9,0.0,0.0,Unknown,#metoo,0.0,0.5272320508956909,0.4432544410228729,0.029513465240597725,-0.4977185856550932,0.5272320508956909,Negative
9417,2017-10-16 22:00:57,2017-10-16,22,Monday,"@Alyssa_Milano #metoo Ranges from a manager asking me to sit on his lap, being followed by men yelling from their c<e2><80><a6> https://t.co/ZEVvNdaN3D","@Alyssa_Milano #metoo Ranges from a manager asking me to sit on his lap, being followed by men yelling from their c<e2><80><a6> https://t.co/ZEVvNdaN3D",0.0,1.0,IPHONE,#metoo,0.0,0.556267261505127,0.42465686798095703,0.019075870513916016,-0.5371913909912109,0.556267261505127,Negative
14493,2017-10-16 21:28:07,2017-10-16,21,Monday,Me too. #MeToo,Me too. #MeToo,0.0,0.0,IPHONE,#metoo,0.0,0.06320705264806747,0.5410102605819702,0.3957826495170593,0.33257559686899185,0.5410102605819702,Neutral
19033,2017-10-16 23:21:47,2017-10-16,23,Monday,"I was sexually approached by two men one when I was 5 and one when I was 16. 
#Metoo",I was sexually approached by two men one when I was 5 and one when I was 16. #Metoo,0.0,2.0,IPHONE,#metoo,0.0,0.4393056035041809,0.5385180115699768,0.02217634953558445,-0.41712925396859646,0.5385180115699768,Neutral
19188,2017-10-16 19:14:18,2017-10-16,19,Monday,"#MeToo 
his voice is beautiful<ed><a0><bd><ed><b8><bb><e2><99><a5><ef><b8><8f>
https://t.co/4NxOGDfGEi https://t.co/GwhFXYNsym",#MeToo his voice is beautiful<ed><a0><bd><ed><b8><bb><e2><99><a5><ef><b8><8f> https://t.co/4NxOGDfGEi https://t.co/GwhFXYNsym,1.0,1.0,IPHONE,#metoo,2.0,0.005677677225321531,0.057217687368392944,0.9371045827865601,0.9314269055612385,0.9371045827865601,Positive
24458,2017-10-16 23:43:00,2017-10-16,23,Monday,It *should* be making men sick. #metoo,It *should* be making men sick. #metoo,0.0,0.0,IPHONE,#metoo,0.0,0.8983047604560852,0.09515030682086945,0.006544898264110088,-0.8917598621919751,0.8983047604560852,Negative
6117,2017-10-16 20:44:19,2017-10-16,20,Monday,@realDonaldTrump @POTUS is an absolute scumbag #metoo https://t.co/11iNvtRMIE,@realDonaldTrump @POTUS is an absolute scumbag #metoo https://t.co/11iNvtRMIE,0.0,0.0,IPHONE,#metoo,0.0,0.9425061345100403,0.051914282143116,0.005579567048698664,-0.9369265674613416,0.9425061345100403,Negative
23244,2017-10-16 20:33:24,2017-10-16,20,Monday,gonna go out on a limb and say that anyone surprised by the explosion of #metoo is complicit. you are either not trusted or not listening.,gonna go out on a limb and say that anyone surprised by the explosion of #metoo is complicit. you are either not trusted or not listening.,0.0,0.0,ANDROID,#metoo,0.0,0.8945938944816589,0.09903392195701599,0.006372181698679924,-0.888221712782979,0.8945938944816589,Negative
24736,2017-10-16 19:03:09,2017-10-16,19,Monday,Standpoint stands with all survivors; those who have chosen to declare #metoo and with those who have chosen to... https://t.co/SrROsnrxhR,Standpoint stands with all survivors; those who have chosen to declare #metoo and with those who have chosen to... https://t.co/SrROsnrxhR,0.0,2.0,Unknown,#metoo,0.0,0.03860865905880928,0.8449733257293701,0.1164180189371109,0.07780935987830162,0.8449733257293701,Neutral
10939,2017-10-16 20:24:26,2017-10-16,20,Monday,@GigiEdgley We can only hope the hashtag #METOO becomes a thing of the past as does the harassment or worse that started it.,@GigiEdgley We can only hope the hashtag #METOO becomes a thing of the past as does the harassment or worse that started it.,0.0,0.0,Unknown,#metoo,0.0,0.6619247198104858,0.2951761484146118,0.04289914667606354,-0.6190255731344223,0.6619247198104858,Negative
3544,2017-10-16 23:27:05,2017-10-16,23,Monday,"After 25+ yrs. working to end SH in the workplace, I'm so happy to see help like #MeToo ! Please keep helping! @ABA_CRSJ @ABATIPSEmployLw","After 25+ yrs. working to end SH in the workplace, I'm so happy to see help like #MeToo ! Please keep helping! @ABA_CRSJ @ABATIPSEmployLw",0.0,0.0,WEB,#metoo,0.0,0.003132049459964037,0.014201832003891468,0.9826661348342896,0.9795340853743255,0.9826661348342896,Positive
2265,2017-10-16 23:38:50,2017-10-16,23,Monday,"Yeah, just to make the point there are no safe places when it comes to SA/SH  #MeToo https://t.co/2IGe0Cvkn7","Yeah, just to make the point there are no safe places when it comes to SA/SH #MeToo https://t.co/2IGe0Cvkn7",0.0,2.0,WEB,#metoo,0.0,0.6203063130378723,0.3541978895664215,0.02549576759338379,-0.5948105454444885,0.6203063130378723,Negative
7741,2017-10-16 20:23:51,2017-10-16,20,Monday,"#MeToo He was fired from one company for sexually harassing me, and when I changed jobs two years later, he was working there!","#MeToo He was fired from one company for sexually harassing me, and when I changed jobs two years later, he was working there!",0.0,1.0,Unknown,#metoo,0.0,0.8968644142150879,0.0956258550286293,0.0075097219087183475,-0.8893546923063695,0.8968644142150879,Negative
9201,2017-10-16 22:49:01,2017-10-16,22,Monday,I get anxious going to Rossford. I get anxious going to Fallen Timbers now knowing that<e2><80><99>s where the haunt moved &amp; that THEYRE there #MeToo,I get anxious going to Rossford. I get anxious going to Fallen Timbers now knowing that<e2><80><99>s where the haunt moved &amp; that THEYRE there #MeToo,0.0,0.0,IPHONE,#metoo,0.0,0.813456654548645,0.17743687331676483,0.009106499142944813,-0.8043501554057002,0.813456654548645,Negative
1409,2017-10-16 20:32:08,2017-10-16,20,Monday,"A group of boys thought what their friend did to me was ok. I was asleep.
#MeToo",A group of boys thought what their friend did to me was ok. I was asleep. #MeToo,0.0,1.0,IPHONE,#metoo,0.0,0.6980911493301392,0.2840893268585205,0.017819469794631004,-0.6802716795355082,0.6980911493301392,Negative
26764,2017-10-16 20:51:44,2017-10-16,20,Monday,"My boss didn't have the right to take my innocence, that should have been my choice. #MeToo","My boss didn't have the right to take my innocence, that should have been my choice. #MeToo",0.0,0.0,WEB,#metoo,0.0,0.8524375557899475,0.13931170105934143,0.008250659331679344,-0.8441868964582682,0.8524375557899475,Negative
16204,2017-10-16 21:24:19,2017-10-16,21,Monday,"Join the conversation - take two minutes to share your story too! #metoo

https://t.co/h7IIc1EBQ7 https://t.co/v1CWY4LTcc",Join the conversation - take two minutes to share your story too! #metoo https://t.co/h7IIc1EBQ7 https://t.co/v1CWY4LTcc,2.0,3.0,WEB,#metoo,0.0,0.007421323098242283,0.5577100515365601,0.43486863374710083,0.42744731064885855,0.5577100515365601,Neutral
2935,2017-10-16 23:38:50,2017-10-16,23,Monday,#MeToo maybe it<e2><80><99>s not easy for me to share my story but just because I won<e2><80><99>t share doesn<e2><80><99>t make it any less real.,#MeToo maybe it<e2><80><99>s not easy for me to share my story but just because I won<e2><80><99>t share doesn<e2><80><99>t make it any less real.,1.0,1.0,IPHONE,#metoo,0.0,0.8334060907363892,0.15897952020168304,0.007614389061927795,-0.8257917016744614,0.8334060907363892,Negative
9468,2017-10-16 23:05:23,2017-10-16,23,Monday,It feels important to add #metoo,It feels important to add #metoo,0.0,0.0,IPHONE,#metoo,0.0,0.03151911124587059,0.448333203792572,0.5201476812362671,0.4886285699903965,0.5201476812362671,Positive
3263,2017-10-16 23:24:14,2017-10-16,23,Monday,"1st grade: me too
5th grade: me too
11th grade: me too
freshman yr: me too
senior yr: me too

After a while you stop counting.

#MeToo",1st grade: me too 5th grade: me too 11th grade: me too freshman yr: me too senior yr: me too After a while you stop counting. #MeToo,0.0,1.0,IPHONE,#metoo,0.0,0.09442450851202011,0.8143747448921204,0.09120076894760132,-0.0032237395644187927,0.8143747448921204,Neutral
17116,2017-10-16 21:20:36,2017-10-16,21,Monday,"Remember #YesAllWomen? Remember #WhyIStayed and #WhyILeft? Now we have #MeToo.

When do we start believing survivors?",Remember #YesAllWomen? Remember #WhyIStayed and #WhyILeft? Now we have #MeToo. When do we start believing survivors?,3.0,8.0,Unknown,#metoo,0.0,0.1325472593307495,0.7685027122497559,0.09895013272762299,-0.033597126603126526,0.7685027122497559,Neutral
1192,2017-10-16 22:51:00,2017-10-16,22,Monday,"Anyway, #MeToo","Anyway, #MeToo",0.0,2.0,IPHONE,#metoo,0.0,0.06235175207257271,0.45907062292099,0.4785776138305664,0.4162258617579937,0.4785776138305664,Positive
11570,2017-10-16 20:40:53,2017-10-16,20,Monday,Men: respond to #metoo with #IWill. #IWill absolutely support women in ending patriarchal garbage.  https://t.co/HSnfzPWvSg,Men: respond to #metoo with #IWill. #IWill absolutely support women in ending patriarchal garbage. https://t.co/HSnfzPWvSg,2.0,3.0,IPHONE,#metoo,0.0,0.02503865770995617,0.27847033739089966,0.6964910626411438,0.6714524049311876,0.6964910626411438,Positive
11793,2017-10-16 22:18:32,2017-10-16,22,Monday,"Sedated on date rape drug
By a colleague
By partners
By a priest
#MeToo",Sedated on date rape drug By a colleague By partners By a priest #MeToo,0.0,0.0,ANDROID,#metoo,0.0,0.6308822631835938,0.35504671931266785,0.014071020297706127,-0.6168112428858876,0.6308822631835938,Negative
25904,2017-10-16 19:37:48,2017-10-16,19,Monday,Saying no should be enough. Always. #metoo,Saying no should be enough. Always. #metoo,0.0,0.0,Unknown,#metoo,0.0,0.29101160168647766,0.64961177110672,0.05937664583325386,-0.2316349558532238,0.64961177110672,Neutral
23736,2017-10-16 21:05:45,2017-10-16,21,Monday,Guess what @DLoesch -you narcissistic drama queen - ALL WOMEN ARE LIKELY TO BE ASSAULTED.        #MeToo https://t.co/srvLCGyA1A,Guess what @DLoesch -you narcissistic drama queen - ALL WOMEN ARE LIKELY TO BE ASSAULTED. #MeToo https://t.co/srvLCGyA1A,0.0,5.0,IPHONE,#metoo,0.0,0.8975925445556641,0.09337101876735687,0.009036519564688206,-0.8885560249909759,0.8975925445556641,Negative
20131,2017-10-16 23:44:56,2017-10-16,23,Monday,"I don't trust, not fully. Not ever. And I miss that version of me. #MeToo","I don't trust, not fully. Not ever. And I miss that version of me. #MeToo",0.0,6.0,ANDROID,#metoo,0.0,0.905974268913269,0.08672192692756653,0.007303754333406687,-0.8986705145798624,0.905974268913269,Negative
22258,2017-10-16 22:54:12,2017-10-16,22,Monday,The latest RJ Marmol's Daily Newsworthy! https://t.co/X9q8VGWQnz #metoo #shopify,The latest RJ Marmol's Daily Newsworthy! https://t.co/X9q8VGWQnz #metoo #shopify,1.0,0.0,Unknown,#metoo,0.0,0.007411536294966936,0.7719261050224304,0.22066238522529602,0.21325084893032908,0.7719261050224304,Neutral
7903,2017-10-16 23:09:00,2017-10-16,23,Monday,"Me too. By strangers on the street, in professional situations, at social events. Young, old, all races. #MeToo","Me too. By strangers on the street, in professional situations, at social events. Young, old, all races. #MeToo",0.0,2.0,WEB,#metoo,0.0,0.11875093728303909,0.7611952424049377,0.12005389481782913,0.001302957534790039,0.7611952424049377,Neutral
22475,2017-10-16 23:34:22,2017-10-16,23,Monday,you know what? I had not thought about it in so long that I considered it unimportant.  I was wrong.  #MeToo,you know what? I had not thought about it in so long that I considered it unimportant. I was wrong. #MeToo,0.0,0.0,WEB,#metoo,0.0,0.6363845467567444,0.32334011793136597,0.04027532413601875,-0.5961092226207256,0.6363845467567444,Negative
7797,2017-10-16 21:12:33,2017-10-16,21,Monday,"#metoo 
I salute all of you brave women. 
Enough is enough!",#metoo I salute all of you brave women. Enough is enough!,0.0,0.0,IPHONE,#metoo,0.0,0.06119583919644356,0.14174486696720123,0.7970593571662903,0.7358635179698467,0.7970593571662903,Positive
7241,2017-10-16 23:40:01,2017-10-16,23,Monday,"Ladies and Gentlemen, General Leia Organa.

May we all defend our friends as did Carrie Fisher.

#MeToo #BadAss<e2><80><a6> https://t.co/7e3eJuUADw","Ladies and Gentlemen, General Leia Organa. May we all defend our friends as did Carrie Fisher. #MeToo #BadAss<e2><80><a6> https://t.co/7e3eJuUADw",0.0,0.0,Unknown,#metoo,0.0,0.10269223153591156,0.6248997449874878,0.27240803837776184,0.16971580684185028,0.6248997449874878,Neutral
26100,2017-10-16 20:57:59,2017-10-16,20,Monday,I was engaged. He was my future brother in law. I didn't consent. #MeToo,I was engaged. He was my future brother in law. I didn't consent. #MeToo,1.0,3.0,WEB,#metoo,0.0,0.31222665309906006,0.6507555246353149,0.03701780363917351,-0.27520884945988655,0.6507555246353149,Neutral
22467,2017-10-16 22:18:27,2017-10-16,22,Monday,"#MeToo because it effects everyone in different ways, big or even smaller effects - and that shouldn't be frowned upon. It's my experience","#MeToo because it effects everyone in different ways, big or even smaller effects - and that shouldn't be frowned upon. It's my experience",0.0,1.0,IPHONE,#metoo,0.0,0.29495978355407715,0.5827900171279907,0.12225016206502914,-0.172709621489048,0.5827900171279907,Neutral
28572,2017-10-16 23:48:19,2017-10-16,23,Monday,The latest The ZR Daily! https://t.co/E1H4vdIpWX Thanks to @trekonomics @AmniRusli @JFKJrForum #metoo #kirkuk,The latest The ZR Daily! https://t.co/E1H4vdIpWX Thanks to @trekonomics @AmniRusli @JFKJrForum #metoo #kirkuk,0.0,0.0,Unknown,#metoo,0.0,0.002554911421611905,0.19028954207897186,0.8071555495262146,0.8046006381046027,0.8071555495262146,Positive
18494,2017-10-16 21:28:35,2017-10-16,21,Monday,Are there women who have not been sexual harassed or assaulted? #MeToo,Are there women who have not been sexual harassed or assaulted? #MeToo,0.0,1.0,ANDROID,#metoo,0.0,0.4744524657726288,0.5023438334465027,0.023203644901514053,-0.45124882087111473,0.5023438334465027,Neutral
22342,2017-10-16 19:14:24,2017-10-16,19,Monday,"#MeToo

To the ""friend"" who insisted on walking me home,
To the stranger in the bar,
To the ""friend"" who wouldn't take no for an answer...","#MeToo To the ""friend"" who insisted on walking me home, To the stranger in the bar, To the ""friend"" who wouldn't take no for an answer...",1.0,1.0,IPHONE,#metoo,0.0,0.25438088178634644,0.6751313209533691,0.07048776745796204,-0.1838931143283844,0.6751313209533691,Neutral
2508,2017-10-16 21:31:02,2017-10-16,21,Monday,"Wish I didn't have to type this but yes, #metoo","Wish I didn't have to type this but yes, #metoo",0.0,1.0,IPHONE,#metoo,0.0,0.6319587230682373,0.30835816264152527,0.05968315154314041,-0.5722755715250969,0.6319587230682373,Negative
4186,2017-10-16 21:07:54,2017-10-16,21,Monday,"21yo. This creepy old guy (60 something) got in the elevator with me, and touched my tights, asking if I'd be around all day. #MeToo","21yo. This creepy old guy (60 something) got in the elevator with me, and touched my tights, asking if I'd be around all day. #MeToo",0.0,0.0,IPHONE,#metoo,0.0,0.6529055237770081,0.3289894759654999,0.01810499280691147,-0.6348005309700966,0.6529055237770081,Negative
5989,2017-10-16 19:25:30,2017-10-16,19,Monday,I believe you #metoo,I believe you #metoo,0.0,1.0,WEB,#metoo,0.0,0.014689060859382153,0.3042761981487274,0.6810346841812134,0.6663456233218312,0.6810346841812134,Positive
23973,2017-10-16 20:37:05,2017-10-16,20,Monday,"It breaks my heart every time I see somebody post #MeToo, I can only imagine what it's like to experience something like that.","It breaks my heart every time I see somebody post #MeToo, I can only imagine what it's like to experience something like that.",0.0,1.0,ANDROID,#metoo,0.0,0.9353305101394653,0.058843933045864105,0.00582559360191226,-0.9295049165375531,0.9353305101394653,Negative
27567,2017-10-16 23:24:21,2017-10-16,23,Monday,"*REQUIRED READING*
""#MeToo Floods Social Media With Stories of Harassment and Assault"" https://t.co/Xpk1a8L88O","*REQUIRED READING* ""#MeToo Floods Social Media With Stories of Harassment and Assault"" https://t.co/Xpk1a8L88O",0.0,1.0,WEB,#metoo,0.0,0.5677567720413208,0.4193318486213684,0.012911335565149784,-0.554845436476171,0.5677567720413208,Negative
165,2017-10-16 23:13:53,2017-10-16,23,Monday,#MeToo . This has to stop,#MeToo . This has to stop,0.0,0.0,ANDROID,#metoo,0.0,0.841352641582489,0.14197379350662231,0.016673579812049866,-0.8246790617704391,0.841352641582489,Negative
15666,2017-10-16 22:26:24,2017-10-16,22,Monday,"Survivors don't owe you anything. Not their time, resources, or their stories. #metoo https://t.co/2qiUNoRtOz https://t.co/eAm0I5pm4F","Survivors don't owe you anything. Not their time, resources, or their stories. #metoo https://t.co/2qiUNoRtOz https://t.co/eAm0I5pm4F",0.0,0.0,Unknown,#metoo,0.0,0.8456496000289917,0.1458692103624344,0.008481149561703205,-0.8371684504672885,0.8456496000289917,Negative
19379,2017-10-16 21:03:04,2017-10-16,21,Monday,#SupportingWomen in light and sadness for #MeToo,#SupportingWomen in light and sadness for #MeToo,0.0,2.0,ANDROID,#metoo,0.0,0.13598528504371643,0.6212747097015381,0.24274002015590668,0.10675473511219025,0.6212747097015381,Neutral
22749,2017-10-16 22:22:14,2017-10-16,22,Monday,It's hard to not feel disgusted by humanity after seeing the sheer number of women affected by sexual abuse posting with #MeToo,It's hard to not feel disgusted by humanity after seeing the sheer number of women affected by sexual abuse posting with #MeToo,0.0,0.0,Unknown,#metoo,0.0,0.9090697169303894,0.0842982605099678,0.006631951313465834,-0.9024377656169236,0.9090697169303894,Negative
10513,2017-10-16 21:20:03,2017-10-16,21,Monday,@truthwillbe4 <ed><a0><bd><ed><b8><a2> so sorry. I wish we had managed a better world for our kids. #MeToo,@truthwillbe4 <ed><a0><bd><ed><b8><a2> so sorry. I wish we had managed a better world for our kids. #MeToo,0.0,1.0,IPHONE,#metoo,1.0,0.8781445026397705,0.11078750342130661,0.011068020947277546,-0.867076481692493,0.8781445026397705,Negative
1238,2017-10-16 21:55:24,2017-10-16,21,Monday,Sad but admittedly not surprised to see #metoo trending; change must come #respect #breakthesilence #challenge<e2><80><a6> https://t.co/HUpEvzCn85,Sad but admittedly not surprised to see #metoo trending; change must come #respect #breakthesilence #challenge<e2><80><a6> https://t.co/HUpEvzCn85,0.0,0.0,WEB,#metoo,0.0,0.6803604960441589,0.29015862941741943,0.029480883851647377,-0.6508796121925116,0.6803604960441589,Negative
19832,2017-10-16 21:17:49,2017-10-16,21,Monday,Me too. Many times! It's never a fun topic to talk about but definitely men/ boys need to learn how to act around women/ girls. #MeToo,Me too. Many times! It's never a fun topic to talk about but definitely men/ boys need to learn how to act around women/ girls. #MeToo,0.0,1.0,WEB,#metoo,0.0,0.8827318549156189,0.10852300375699997,0.008745177648961544,-0.8739866772666574,0.8827318549156189,Negative
23235,2017-10-16 19:43:36,2017-10-16,19,Monday,"#Metoo Being reminded of things I rather not think about, feeling guilty even thought I shouldn<e2><80><99>t, that<e2><80><99>s actually the worst","#Metoo Being reminded of things I rather not think about, feeling guilty even thought I shouldn<e2><80><99>t, that<e2><80><99>s actually the worst",1.0,10.0,IPHONE,#metoo,0.0,0.9358091354370117,0.058534637093544006,0.0056562405079603195,-0.9301528949290514,0.9358091354370117,Negative
22803,2017-10-16 23:01:57,2017-10-16,23,Monday,#MeToo and it's too painful to remember the details and to talk about it..,#MeToo and it's too painful to remember the details and to talk about it..,0.0,1.0,ANDROID,#metoo,0.0,0.9216471314430237,0.07304631173610687,0.005306525155901909,-0.9163406062871218,0.9216471314430237,Negative
18438,2017-10-16 20:17:02,2017-10-16,20,Monday,"#MeToo #MondayMotivation #BoweBergdahl 
@SenateMajLdr is a loser and is scared of Bannon! https://t.co/ov0D8eUNib",#MeToo #MondayMotivation #BoweBergdahl @SenateMajLdr is a loser and is scared of Bannon! https://t.co/ov0D8eUNib,0.0,1.0,WEB,#metoo,0.0,0.9004486799240112,0.08849437534809113,0.011056985706090927,-0.8893916942179203,0.9004486799240112,Negative
9712,2017-10-16 20:39:42,2017-10-16,20,Monday,#metoo is taking over the media!! Stay tuned for my review/take on the #HarveyWeinsten agony! Only! directed at #iraniancinema #patriarchal,#metoo is taking over the media!! Stay tuned for my review/take on the #HarveyWeinsten agony! Only! directed at #iraniancinema #patriarchal,0.0,0.0,IPHONE,#metoo,0.0,0.16605417430400848,0.6451826691627502,0.18876315653324127,0.022708982229232788,0.6451826691627502,Neutral
56,2017-10-16 20:43:23,2017-10-16,20,Monday,"To Counter the trend #MeToo , Molesters should immediately start #SelfThoo","To Counter the trend #MeToo , Molesters should immediately start #SelfThoo",0.0,0.0,ANDROID,#metoo,0.0,0.7032193541526794,0.28458327054977417,0.012197415344417095,-0.6910219388082623,0.7032193541526794,Negative
28618,2017-10-16 19:10:04,2017-10-16,19,Monday,The #metoo stories are a wake up call for our society. Let's cleanse and correct. It's high time. It's the right time.,The #metoo stories are a wake up call for our society. Let's cleanse and correct. It's high time. It's the right time.,0.0,2.0,IPHONE,#metoo,0.0,0.06755205988883972,0.385982871055603,0.5464650988578796,0.4789130389690399,0.5464650988578796,Positive
8064,2017-10-16 21:29:09,2017-10-16,21,Monday,Always remember that consent can<e2><80><99>t be provided when somebody is blackout drunk and you<e2><80><99>re a piece of shit if you take advantage. #MeToo,Always remember that consent can<e2><80><99>t be provided when somebody is blackout drunk and you<e2><80><99>re a piece of shit if you take advantage. #MeToo,2.0,4.0,IPHONE,#metoo,0.0,0.8309030532836914,0.1564311683177948,0.01266578957438469,-0.8182372637093067,0.8309030532836914,Negative
21095,2017-10-16 23:10:46,2017-10-16,23,Monday,"In The Wake Of Harvey Weinstein Scandal, Women Say #MeToo https://t.co/Fg39RcA1il","In The Wake Of Harvey Weinstein Scandal, Women Say #MeToo https://t.co/Fg39RcA1il",0.0,0.0,WEB,#metoo,0.0,0.20637348294258118,0.7719012498855591,0.021725332364439964,-0.1846481505781412,0.7719012498855591,Neutral
11297,2017-10-16 19:01:37,2017-10-16,19,Monday,"I will always believe the women, no matter what. <ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bc> #metoo https://t.co/yflK1AnLia","I will always believe the women, no matter what. <ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bc> #metoo https://t.co/yflK1AnLia",0.0,0.0,IPHONE,#metoo,2.0,0.022355400025844574,0.3534615635871887,0.6241830587387085,0.6018276587128639,0.6241830587387085,Positive
12141,2017-10-16 21:19:33,2017-10-16,21,Monday,#metoo and I will teach my boys to not be the reason a girl ever has to say those two words.,#metoo and I will teach my boys to not be the reason a girl ever has to say those two words.,1.0,7.0,IPHONE,#metoo,0.0,0.7466753721237183,0.22919879853725433,0.02412583865225315,-0.7225495334714651,0.7466753721237183,Negative
20531,2017-10-16 23:20:21,2017-10-16,23,Monday,@rolandsmartin @RVAwonk @DLoesch @tvonetv She<e2><80><99>s definitely trying to hijack #MeToo as a reason for women to start packing heat.,@rolandsmartin @RVAwonk @DLoesch @tvonetv She<e2><80><99>s definitely trying to hijack #MeToo as a reason for women to start packing heat.,0.0,3.0,IPHONE,#metoo,0.0,0.862998902797699,0.12979692220687866,0.007204184774309397,-0.8557947180233896,0.862998902797699,Negative
21449,2017-10-16 19:51:14,2017-10-16,19,Monday,"Redub Star Wars Episode 5 so that Yoda says ""use the force....with permission"" #StarWarsTheLastJedi #MeToo","Redub Star Wars Episode 5 so that Yoda says ""use the force....with permission"" #StarWarsTheLastJedi #MeToo",0.0,0.0,WEB,#metoo,0.0,0.042902007699012756,0.7549046874046326,0.20219337940216064,0.1592913717031479,0.7549046874046326,Neutral
18323,2017-10-16 22:58:04,2017-10-16,22,Monday,The last line.....truth. #MeToo https://t.co/HxF5Z1pPCq,The last line.....truth. #MeToo https://t.co/HxF5Z1pPCq,0.0,0.0,IPHONE,#metoo,0.0,0.041943393647670746,0.7306416034698486,0.22741496562957764,0.1854715719819069,0.7306416034698486,Neutral
13561,2017-10-16 20:39:57,2017-10-16,20,Monday,#MeToo Don't @ me.,#MeToo Don't @ me.,0.0,2.0,ANDROID,#metoo,0.0,0.296904593706131,0.6088463068008423,0.09424909204244614,-0.20265550166368484,0.6088463068008423,Neutral
